Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,elementId,processId,resourceCost,resourceId
189,Activity C,cross_trained_employee-000008,2025-01-24 20:43:02.737,2025-01-24 23:17:04.674,Variant 1,1,Activity_1swvhdt,Process_1fs5yg9,38.508070833333335,QBP_DEFAULT_RESOURCE
189,Activity E,cross_trained_employee-000001,2025-01-24 23:17:04.674,2025-01-25 02:16:55.430,Variant 1,1,Activity_0fxu22k,Process_1fs5yg9,44.711483333333334,QBP_DEFAULT_RESOURCE
189,Activity F,cross_trained_employee-000006,2025-01-24 23:17:04.674,2025-01-25 04:22:33.224,Variant 1,1,Activity_1i0xxsy,Process_1fs5yg9,76.11895833333334,QBP_DEFAULT_RESOURCE
189,Activity J,cross_trained_employee-000001,2025-01-25 04:22:33.224,2025-01-25 06:02:42.055,Variant 1,1,Activity_0k8rmwo,Process_1fs5yg9,25.036795833333333,QBP_DEFAULT_RESOURCE
189,End,,2025-01-25 06:02:42.055,2025-01-25 06:02:42.055,Variant 1,1,Event_11w9bbq,Process_1fs5yg9,,
167,Start,,2025-01-21 21:21:00.000,2025-01-21 21:21:00.000,Variant 10,10,Event_0frlo4p,Process_1fs5yg9,,
167,Activity A,cross_trained_employee-000004,2025-01-21 21:21:00.000,2025-01-21 21:39:30.203,Variant 10,10,Activity_1b1ad30,Process_1fs5yg9,4.625845833333333,QBP_DEFAULT_RESOURCE
167,Activity B,cross_trained_employee-000010,2025-01-21 21:39:30.203,2025-01-21 23:15:00.296,Variant 10,10,Activity_0ostlyd,Process_1fs5yg9,23.875387500000002,QBP_DEFAULT_RESOURCE
167,Activity D,cross_trained_employee-000004,2025-01-21 23:15:00.296,2025-01-22 00:27:55.569,Variant 10,10,Activity_1eot9rf,Process_1fs5yg9,18.230304166666667,QBP_DEFAULT_RESOURCE
167,Activity H,cross_trained_employee-000003,2025-01-22 00:27:55.569,2025-01-22 13:39:29.923,Variant 10,10,Activity_1xsbmdj,Process_1fs5yg9,197.64314166666665,QBP_DEFAULT_RESOURCE
167,Activity I,cross_trained_employee-000005,2025-01-22 13:39:29.923,2025-01-22 16:05:32.064,Variant 10,10,Activity_1kt83un,Process_1fs5yg9,36.50892083333333,QBP_DEFAULT_RESOURCE
167,Activity J,cross_trained_employee-000006,2025-01-22 16:05:32.064,2025-01-22 18:29:18.710,Variant 10,10,Activity_0k8rmwo,Process_1fs5yg9,35.944358333333334,QBP_DEFAULT_RESOURCE
167,End,,2025-01-22 18:29:18.710,2025-01-22 18:29:18.710,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
188,Start,,2025-01-24 12:24:00.000,2025-01-24 12:24:00.000,Variant 7,7,Event_0frlo4p,Process_1fs5yg9,,
188,Activity A,cross_trained_employee-000004,2025-01-24 12:24:00.000,2025-01-24 18:29:00.093,Variant 7,7,Activity_1b1ad30,Process_1fs5yg9,91.2503875,QBP_DEFAULT_RESOURCE
188,Activity D,cross_trained_employee-000001,2025-01-24 18:29:00.093,2025-01-24 21:22:47.463,Variant 7,7,Activity_1eot9rf,Process_1fs5yg9,43.44737500000001,QBP_DEFAULT_RESOURCE
188,Activity G,cross_trained_employee-000006,2025-01-24 21:22:47.463,2025-01-24 21:39:30.085,Variant 7,7,Activity_0oz9vlx,Process_1fs5yg9,4.177591666666666,QBP_DEFAULT_RESOURCE
188,Activity I,cross_trained_employee-000009,2025-01-24 21:39:30.085,2025-01-24 22:09:14.023,Variant 7,7,Activity_1kt83un,Process_1fs5yg9,7.433075,QBP_DEFAULT_RESOURCE
188,Activity J,cross_trained_employee-000004,2025-01-24 22:09:14.023,2025-01-25 00:33:09.088,Variant 7,7,Activity_0k8rmwo,Process_1fs5yg9,35.9794375,QBP_DEFAULT_RESOURCE
188,End,,2025-01-25 00:33:09.088,2025-01-25 00:33:09.088,Variant 7,7,Event_11w9bbq,Process_1fs5yg9,,
280,Start,,2025-02-05 00:35:00.000,2025-02-05 00:35:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
280,Activity A,cross_trained_employee-000001,2025-02-05 00:35:00.000,2025-02-05 01:09:01.217,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,8.255070833333333,QBP_DEFAULT_RESOURCE
280,Activity B,cross_trained_employee-000006,2025-02-05 01:09:01.217,2025-02-05 01:29:34.288,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,5.137795833333333,QBP_DEFAULT_RESOURCE
280,Activity C,cross_trained_employee-000008,2025-02-05 01:29:34.288,2025-02-05 10:34:19.027,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,136.18641250000002,QBP_DEFAULT_RESOURCE
280,Activity E,cross_trained_employee-000007,2025-02-05 10:34:19.027,2025-02-05 12:37:49.221,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,30.875808333333335,QBP_DEFAULT_RESOURCE
280,Activity F,cross_trained_employee-000010,2025-02-05 10:34:19.027,2025-02-05 13:00:21.374,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,36.50977916666666,QBP_DEFAULT_RESOURCE
280,Activity I,cross_trained_employee-000002,2025-02-05 13:00:21.374,2025-02-05 14:28:33.871,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,22.052070833333335,QBP_DEFAULT_RESOURCE
280,Activity J,cross_trained_employee-000003,2025-02-05 14:28:33.871,2025-02-06 07:21:53.328,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,253.08107083333334,QBP_DEFAULT_RESOURCE
280,End,,2025-02-06 07:21:53.328,2025-02-06 07:21:53.328,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
185,Start,,2025-01-24 03:24:00.000,2025-01-24 03:24:00.000,Variant 10,10,Event_0frlo4p,Process_1fs5yg9,,
185,Activity A,cross_trained_employee-000005,2025-01-24 03:24:00.000,2025-01-24 09:44:03.004,Variant 10,10,Activity_1b1ad30,Process_1fs5yg9,95.01251666666667,QBP_DEFAULT_RESOURCE
185,Activity B,cross_trained_employee-000003,2025-01-24 09:44:03.004,2025-01-24 11:41:10.954,Variant 10,10,Activity_0ostlyd,Process_1fs5yg9,29.283125,QBP_DEFAULT_RESOURCE
185,Activity D,cross_trained_employee-000010,2025-01-24 11:41:10.954,2025-01-24 12:39:20.680,Variant 10,10,Activity_1eot9rf,Process_1fs5yg9,14.540525,QBP_DEFAULT_RESOURCE
185,Activity H,cross_trained_employee-000003,2025-01-24 12:39:20.680,2025-01-24 13:02:14.066,Variant 10,10,Activity_1xsbmdj,Process_1fs5yg9,5.722441666666667,QBP_DEFAULT_RESOURCE
185,Activity I,cross_trained_employee-000006,2025-01-24 13:02:14.066,2025-01-24 14:20:52.882,Variant 10,10,Activity_1kt83un,Process_1fs5yg9,19.66173333333333,QBP_DEFAULT_RESOURCE
185,Activity J,cross_trained_employee-000010,2025-01-24 14:20:52.882,2025-01-24 17:07:11.839,Variant 10,10,Activity_0k8rmwo,Process_1fs5yg9,41.578987500000004,QBP_DEFAULT_RESOURCE
185,End,,2025-01-24 17:07:11.839,2025-01-24 17:07:11.839,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
163,Start,,2025-01-21 09:21:00.000,2025-01-21 09:21:00.000,Variant 10,10,Event_0frlo4p,Process_1fs5yg9,,
163,Activity A,cross_trained_employee-000009,2025-01-21 09:21:00.000,2025-01-21 09:47:59.413,Variant 10,10,Activity_1b1ad30,Process_1fs5yg9,6.747554166666666,QBP_DEFAULT_RESOURCE
163,Activity B,cross_trained_employee-000004,2025-01-21 09:47:59.413,2025-01-21 10:07:07.722,Variant 10,10,Activity_0ostlyd,Process_1fs5yg9,4.784620833333333,QBP_DEFAULT_RESOURCE
163,Activity D,cross_trained_employee-000001,2025-01-21 10:07:07.722,2025-01-21 10:09:11.557,Variant 10,10,Activity_1eot9rf,Process_1fs5yg9,0.5159791666666667,QBP_DEFAULT_RESOURCE
163,Activity H,cross_trained_employee-000008,2025-01-21 10:09:11.557,2025-01-21 14:26:13.474,Variant 10,10,Activity_1xsbmdj,Process_1fs5yg9,64.2579875,QBP_DEFAULT_RESOURCE
163,Activity I,cross_trained_employee-000009,2025-01-21 14:26:13.474,2025-01-21 21:51:13.325,Variant 10,10,Activity_1kt83un,Process_1fs5yg9,111.24937916666666,QBP_DEFAULT_RESOURCE
163,Activity J,cross_trained_employee-000004,2025-01-21 21:51:13.325,2025-01-21 22:03:47.504,Variant 10,10,Activity_0k8rmwo,Process_1fs5yg9,3.1424125,QBP_DEFAULT_RESOURCE
163,End,,2025-01-21 22:03:47.504,2025-01-21 22:03:47.504,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
164,Start,,2025-01-21 12:21:00.000,2025-01-21 12:21:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
164,Activity A,cross_trained_employee-000006,2025-01-21 12:21:00.000,2025-01-21 12:49:42.383,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,7.176595833333333,QBP_DEFAULT_RESOURCE
164,Activity D,cross_trained_employee-000010,2025-01-21 12:49:42.383,2025-01-21 16:14:23.523,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,51.17141666666666,QBP_DEFAULT_RESOURCE
164,Activity H,cross_trained_employee-000001,2025-01-21 16:14:23.523,2025-01-21 16:51:11.208,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,9.1986875,QBP_DEFAULT_RESOURCE
164,Activity I,cross_trained_employee-000005,2025-01-21 16:51:11.208,2025-01-22 00:25:51.549,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,113.6680875,QBP_DEFAULT_RESOURCE
164,Activity J,cross_trained_employee-000010,2025-01-22 00:25:51.549,2025-01-22 02:38:56.305,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,33.01981666666667,QBP_DEFAULT_RESOURCE
164,End,,2025-01-22 02:38:56.305,2025-01-22 02:38:56.305,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
284,Start,,2025-02-05 12:36:00.000,2025-02-05 12:36:00.000,Variant 1,1,Event_0frlo4p,Process_1fs5yg9,,
284,Activity A,cross_trained_employee-000009,2025-02-05 12:36:00.000,2025-02-05 15:57:52.142,Variant 1,1,Activity_1b1ad30,Process_1fs5yg9,50.467258333333334,QBP_DEFAULT_RESOURCE
284,Activity B,cross_trained_employee-000010,2025-02-05 15:57:52.142,2025-02-05 17:27:59.744,Variant 1,1,Activity_0ostlyd,Process_1fs5yg9,22.531675,QBP_DEFAULT_RESOURCE
284,Activity C,cross_trained_employee-000008,2025-02-05 17:27:59.744,2025-02-06 01:58:26.235,Variant 1,1,Activity_1swvhdt,Process_1fs5yg9,127.36037916666668,QBP_DEFAULT_RESOURCE
284,Activity E,cross_trained_employee-000005,2025-02-06 01:58:26.235,2025-02-06 04:16:04.541,Variant 1,1,Activity_0fxu22k,Process_1fs5yg9,34.40960833333334,QBP_DEFAULT_RESOURCE
284,Activity F,cross_trained_employee-000010,2025-02-06 01:58:26.235,2025-02-06 03:01:44.969,Variant 1,1,Activity_1i0xxsy,Process_1fs5yg9,15.828058333333335,QBP_DEFAULT_RESOURCE
284,Activity J,cross_trained_employee-000004,2025-02-06 04:16:04.541,2025-02-06 06:00:28.318,Variant 1,1,Activity_0k8rmwo,Process_1fs5yg9,26.099070833333332,QBP_DEFAULT_RESOURCE
284,End,,2025-02-06 06:00:28.318,2025-02-06 06:00:28.318,Variant 1,1,Event_11w9bbq,Process_1fs5yg9,,
285,Start,,2025-02-05 15:36:00.000,2025-02-05 15:36:00.000,Variant 5,5,Event_0frlo4p,Process_1fs5yg9,,
285,Activity A,cross_trained_employee-000007,2025-02-05 15:36:00.000,2025-02-05 23:38:45.097,Variant 5,5,Activity_1b1ad30,Process_1fs5yg9,120.68790416666667,QBP_DEFAULT_RESOURCE
285,Activity D,cross_trained_employee-000006,2025-02-05 23:38:45.097,2025-02-05 23:51:48.957,Variant 5,5,Activity_1eot9rf,Process_1fs5yg9,3.2660833333333334,QBP_DEFAULT_RESOURCE
285,Activity H,cross_trained_employee-000002,2025-02-05 23:51:48.957,2025-02-06 04:38:01.975,Variant 5,5,Activity_1xsbmdj,Process_1fs5yg9,71.30424166666667,QBP_DEFAULT_RESOURCE
285,Activity I,cross_trained_employee-000009,2025-02-06 04:38:01.975,2025-02-06 08:07:49.642,Variant 5,5,Activity_1kt83un,Process_1fs5yg9,52.4486125,QBP_DEFAULT_RESOURCE
285,Activity J,cross_trained_employee-000008,2025-02-06 08:07:49.642,2025-02-06 10:07:02.019,Variant 5,5,Activity_0k8rmwo,Process_1fs5yg9,29.801570833333333,QBP_DEFAULT_RESOURCE
285,End,,2025-02-06 10:07:02.019,2025-02-06 10:07:02.019,Variant 5,5,Event_11w9bbq,Process_1fs5yg9,,
13,Start,,2025-01-02 15:02:00.000,2025-01-02 15:02:00.000,Variant 11,11,Event_0frlo4p,Process_1fs5yg9,,
13,Activity A,cross_trained_employee-000005,2025-01-02 15:02:00.000,2025-01-02 21:08:57.829,Variant 11,11,Activity_1b1ad30,Process_1fs5yg9,91.74095416666667,QBP_DEFAULT_RESOURCE
13,Activity B,cross_trained_employee-000009,2025-01-02 21:08:57.829,2025-01-03 02:20:30.431,Variant 11,11,Activity_0ostlyd,Process_1fs5yg9,77.63584166666666,QBP_DEFAULT_RESOURCE
13,Activity D,cross_trained_employee-000005,2025-01-03 02:20:30.431,2025-01-03 04:38:54.969,Variant 11,11,Activity_1eot9rf,Process_1fs5yg9,34.60224166666667,QBP_DEFAULT_RESOURCE
13,Activity H,cross_trained_employee-000009,2025-01-03 04:38:54.969,2025-01-03 09:20:39.446,Variant 11,11,Activity_1xsbmdj,Process_1fs5yg9,70.43532083333332,QBP_DEFAULT_RESOURCE
13,Activity J,cross_trained_employee-000002,2025-01-03 09:20:39.446,2025-01-03 14:05:40.953,Variant 11,11,Activity_0k8rmwo,Process_1fs5yg9,71.25627916666667,QBP_DEFAULT_RESOURCE
13,End,,2025-01-03 14:05:40.953,2025-01-03 14:05:40.953,Variant 11,11,Event_11w9bbq,Process_1fs5yg9,,
34,Start,,2025-01-05 06:05:00.000,2025-01-05 06:05:00.000,Variant 9,9,Event_0frlo4p,Process_1fs5yg9,,
34,Activity A,cross_trained_employee-000001,2025-01-05 06:05:00.000,2025-01-05 14:20:44.635,Variant 9,9,Activity_1b1ad30,Process_1fs5yg9,123.93597916666666,QBP_DEFAULT_RESOURCE
34,Activity D,cross_trained_employee-000007,2025-01-05 14:20:44.635,2025-01-05 15:49:18.007,Variant 9,9,Activity_1eot9rf,Process_1fs5yg9,22.13905,QBP_DEFAULT_RESOURCE
34,Activity H,cross_trained_employee-000001,2025-01-05 15:49:18.007,2025-01-05 18:08:24.778,Variant 9,9,Activity_1xsbmdj,Process_1fs5yg9,34.7782125,QBP_DEFAULT_RESOURCE
34,Activity J,cross_trained_employee-000003,2025-01-05 18:08:24.778,2025-01-06 04:57:15.810,Variant 9,9,Activity_0k8rmwo,Process_1fs5yg9,161.96263333333332,QBP_DEFAULT_RESOURCE
34,End,,2025-01-06 04:57:15.810,2025-01-06 04:57:15.810,Variant 9,9,Event_11w9bbq,Process_1fs5yg9,,
12,Start,,2025-01-02 12:02:00.000,2025-01-02 12:02:00.000,Variant 1,1,Event_0frlo4p,Process_1fs5yg9,,
12,Activity A,cross_trained_employee-000010,2025-01-02 12:02:00.000,2025-01-02 15:56:09.757,Variant 1,1,Activity_1b1ad30,Process_1fs5yg9,58.54065416666666,QBP_DEFAULT_RESOURCE
12,Activity B,cross_trained_employee-000008,2025-01-02 15:56:09.757,2025-01-02 17:52:07.324,Variant 1,1,Activity_0ostlyd,Process_1fs5yg9,28.9898625,QBP_DEFAULT_RESOURCE
12,Activity C,cross_trained_employee-000006,2025-01-02 17:52:07.324,2025-01-02 18:02:46.796,Variant 1,1,Activity_1swvhdt,Process_1fs5yg9,2.6644666666666668,QBP_DEFAULT_RESOURCE
12,Activity E,cross_trained_employee-000001,2025-01-02 18:02:46.796,2025-01-03 01:45:06.463,Variant 1,1,Activity_0fxu22k,Process_1fs5yg9,115.33194583333334,QBP_DEFAULT_RESOURCE
12,Activity F,cross_trained_employee-000009,2025-01-02 18:02:46.796,2025-01-02 18:17:43.326,Variant 1,1,Activity_1i0xxsy,Process_1fs5yg9,3.7355416666666663,QBP_DEFAULT_RESOURCE
12,Activity J,cross_trained_employee-000004,2025-01-03 01:45:06.463,2025-01-03 02:58:02.964,Variant 1,1,Activity_0k8rmwo,Process_1fs5yg9,18.235420833333333,QBP_DEFAULT_RESOURCE
12,End,,2025-01-03 02:58:02.964,2025-01-03 02:58:02.964,Variant 1,1,Event_11w9bbq,Process_1fs5yg9,,
281,Start,,2025-02-05 03:36:00.000,2025-02-05 03:36:00.000,Variant 7,7,Event_0frlo4p,Process_1fs5yg9,,
281,Activity A,cross_trained_employee-000001,2025-02-05 03:36:00.000,2025-02-05 03:53:53.583,Variant 7,7,Activity_1b1ad30,Process_1fs5yg9,4.473262500000001,QBP_DEFAULT_RESOURCE
281,Activity D,cross_trained_employee-000009,2025-02-05 03:53:53.583,2025-02-05 05:19:27.097,Variant 7,7,Activity_1eot9rf,Process_1fs5yg9,21.38964166666667,QBP_DEFAULT_RESOURCE
281,Activity G,cross_trained_employee-000007,2025-02-05 05:19:27.097,2025-02-05 05:32:50.300,Variant 7,7,Activity_0oz9vlx,Process_1fs5yg9,3.3466791666666666,QBP_DEFAULT_RESOURCE
281,Activity I,cross_trained_employee-000010,2025-02-05 05:32:50.300,2025-02-05 07:14:54.472,Variant 7,7,Activity_1kt83un,Process_1fs5yg9,25.51738333333333,QBP_DEFAULT_RESOURCE
281,Activity J,cross_trained_employee-000009,2025-02-05 07:14:54.472,2025-02-05 08:14:46.832,Variant 7,7,Activity_0k8rmwo,Process_1fs5yg9,14.968166666666667,QBP_DEFAULT_RESOURCE
281,End,,2025-02-05 08:14:46.832,2025-02-05 08:14:46.832,Variant 7,7,Event_11w9bbq,Process_1fs5yg9,,
33,Start,,2025-01-05 03:05:00.000,2025-01-05 03:05:00.000,Variant 7,7,Event_0frlo4p,Process_1fs5yg9,,
33,Activity A,cross_trained_employee-000003,2025-01-05 03:05:00.000,2025-01-05 04:07:31.810,Variant 7,7,Activity_1b1ad30,Process_1fs5yg9,15.632541666666667,QBP_DEFAULT_RESOURCE
33,Activity D,cross_trained_employee-000005,2025-01-05 04:07:31.810,2025-01-05 04:52:57.340,Variant 7,7,Activity_1eot9rf,Process_1fs5yg9,11.356375000000002,QBP_DEFAULT_RESOURCE
33,Activity G,cross_trained_employee-000004,2025-01-05 04:52:57.340,2025-01-05 05:22:54.405,Variant 7,7,Activity_0oz9vlx,Process_1fs5yg9,7.487770833333334,QBP_DEFAULT_RESOURCE
33,Activity I,cross_trained_employee-000005,2025-01-05 05:22:54.405,2025-01-05 10:22:28.985,Variant 7,7,Activity_1kt83un,Process_1fs5yg9,74.89408333333334,QBP_DEFAULT_RESOURCE
33,Activity J,cross_trained_employee-000007,2025-01-05 10:22:28.985,2025-01-05 11:12:17.597,Variant 7,7,Activity_0k8rmwo,Process_1fs5yg9,12.45255,QBP_DEFAULT_RESOURCE
33,End,,2025-01-05 11:12:17.597,2025-01-05 11:12:17.597,Variant 7,7,Event_11w9bbq,Process_1fs5yg9,,
168,Start,,2025-01-22 00:21:00.000,2025-01-22 00:21:00.000,Variant 10,10,Event_0frlo4p,Process_1fs5yg9,,
168,Activity A,cross_trained_employee-000002,2025-01-22 00:21:00.000,2025-01-22 05:05:55.780,Variant 10,10,Activity_1b1ad30,Process_1fs5yg9,70.98241666666667,QBP_DEFAULT_RESOURCE
168,Activity B,cross_trained_employee-000007,2025-01-22 05:05:55.780,2025-01-22 09:50:14.049,Variant 10,10,Activity_0ostlyd,Process_1fs5yg9,71.07612083333333,QBP_DEFAULT_RESOURCE
168,Activity D,cross_trained_employee-000006,2025-01-22 09:50:14.049,2025-01-22 10:11:55.273,Variant 10,10,Activity_1eot9rf,Process_1fs5yg9,5.421766666666667,QBP_DEFAULT_RESOURCE
168,Activity H,cross_trained_employee-000004,2025-01-22 10:11:55.273,2025-01-22 15:04:34.112,Variant 10,10,Activity_1xsbmdj,Process_1fs5yg9,73.16182916666668,QBP_DEFAULT_RESOURCE
168,Activity I,cross_trained_employee-000007,2025-01-22 15:04:34.112,2025-01-22 20:42:54.959,Variant 10,10,Activity_1kt83un,Process_1fs5yg9,84.58686250000001,QBP_DEFAULT_RESOURCE
168,Activity J,cross_trained_employee-000006,2025-01-22 20:42:54.959,2025-01-22 21:24:53.991,Variant 10,10,Activity_0k8rmwo,Process_1fs5yg9,10.495966666666668,QBP_DEFAULT_RESOURCE
168,End,,2025-01-22 21:24:53.991,2025-01-22 21:24:53.991,Variant 10,10,Event_11w9bbq,Process_1fs5yg9,,
391,Start,,2025-02-18 21:49:00.000,2025-02-18 21:49:00.000,Variant 1,1,Event_0frlo4p,Process_1fs5yg9,,
391,Activity A,cross_trained_employee-000001,2025-02-18 21:49:00.000,2025-02-18 22:18:42.426,Variant 1,1,Activity_1b1ad30,Process_1fs5yg9,7.426775,QBP_DEFAULT_RESOURCE
391,Activity B,cross_trained_employee-000007,2025-02-18 22:18:42.426,2025-02-19 01:08:05.087,Variant 1,1,Activity_0ostlyd,Process_1fs5yg9,42.09442083333334,QBP_DEFAULT_RESOURCE
391,Activity C,cross_trained_employee-000003,2025-02-19 01:08:05.087,2025-02-19 03:57:01.344,Variant 1,1,Activity_1swvhdt,Process_1fs5yg9,42.234404166666664,QBP_DEFAULT_RESOURCE
391,Activity E,cross_trained_employee-000001,2025-02-19 03:57:01.344,2025-02-19 18:14:29.433,Variant 1,1,Activity_0fxu22k,Process_1fs5yg9,214.36703749999998,QBP_DEFAULT_RESOURCE
391,Activity F,cross_trained_employee-000004,2025-02-19 03:57:01.344,2025-02-19 06:30:11.219,Variant 1,1,Activity_1i0xxsy,Process_1fs5yg9,38.29114583333333,QBP_DEFAULT_RESOURCE
391,Activity J,cross_trained_employee-000010,2025-02-19 18:14:29.433,2025-02-20 00:19:27.372,Variant 1,1,Activity_0k8rmwo,Process_1fs5yg9,91.2414125,QBP_DEFAULT_RESOURCE
391,End,,2025-02-20 00:19:27.372,2025-02-20 00:19:27.372,Variant 1,1,Event_11w9bbq,Process_1fs5yg9,,
40,Start,,2025-01-06 00:05:00.000,2025-01-06 00:05:00.000,Variant 12,12,Event_0frlo4p,Process_1fs5yg9,,
40,Activity A,cross_trained_employee-000008,2025-01-06 00:05:00.000,2025-01-06 05:52:38.471,Variant 12,12,Activity_1b1ad30,Process_1fs5yg9,86.66029583333334,QBP_DEFAULT_RESOURCE
40,Activity D,cross_trained_employee-000002,2025-01-06 05:52:38.471,2025-01-06 12:31:22.846,Variant 12,12,Activity_1eot9rf,Process_1fs5yg9,99.68489583333333,QBP_DEFAULT_RESOURCE
40,Activity G,cross_trained_employee-000003,2025-01-06 12:31:22.846,2025-01-06 13:28:56.457,Variant 12,12,Activity_0oz9vlx,Process_1fs5yg9,14.390045833333334,QBP_DEFAULT_RESOURCE
40,Activity J,cross_trained_employee-000004,2025-01-06 13:28:56.457,2025-01-06 19:13:13.531,Variant 12,12,Activity_0k8rmwo,Process_1fs5yg9,86.07114166666666,QBP_DEFAULT_RESOURCE
40,End,,2025-01-06 19:13:13.531,2025-01-06 19:13:13.531,Variant 12,12,Event_11w9bbq,Process_1fs5yg9,,
48,Start,,2025-01-07 00:06:00.000,2025-01-07 00:06:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
48,Activity A,cross_trained_employee-000006,2025-01-07 00:06:00.000,2025-01-07 00:08:12.305,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,0.5512708333333334,QBP_DEFAULT_RESOURCE
48,Activity B,cross_trained_employee-000001,2025-01-07 00:08:12.305,2025-01-07 03:15:41.444,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,46.6214125,QBP_DEFAULT_RESOURCE
48,Activity C,cross_trained_employee-000004,2025-01-07 03:15:41.444,2025-01-07 04:56:45.018,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,25.264891666666667,QBP_DEFAULT_RESOURCE
48,Activity E,cross_trained_employee-000003,2025-01-07 04:56:45.018,2025-01-07 06:43:38.635,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,26.72340416666667,QBP_DEFAULT_RESOURCE
48,Activity F,cross_trained_employee-000008,2025-01-07 04:56:45.018,2025-01-07 06:29:47.150,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,23.258883333333333,QBP_DEFAULT_RESOURCE
48,Activity I,cross_trained_employee-000010,2025-01-07 06:43:38.635,2025-01-07 09:46:15.713,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,45.654491666666665,QBP_DEFAULT_RESOURCE
48,Activity J,cross_trained_employee-000003,2025-01-07 09:46:15.713,2025-01-07 16:10:50.786,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,96.14613750000001,QBP_DEFAULT_RESOURCE
48,End,,2025-01-07 16:10:50.786,2025-01-07 16:10:50.786,Variant 3,3,Event_11w9bbq,Process_1fs5yg9,,
278,Start,,2025-02-04 18:35:00.000,2025-02-04 18:35:00.000,Variant 3,3,Event_0frlo4p,Process_1fs5yg9,,
278,Activity A,cross_trained_employee-000004,2025-02-04 18:35:00.000,2025-02-05 04:32:18.136,Variant 3,3,Activity_1b1ad30,Process_1fs5yg9,149.07556666666667,QBP_DEFAULT_RESOURCE
278,Activity B,cross_trained_employee-000006,2025-02-05 04:32:18.136,2025-02-05 17:01:51.250,Variant 3,3,Activity_0ostlyd,Process_1fs5yg9,187.38797499999998,QBP_DEFAULT_RESOURCE
278,Activity C,cross_trained_employee-000009,2025-02-05 17:01:51.250,2025-02-05 17:38:44.659,Variant 3,3,Activity_1swvhdt,Process_1fs5yg9,9.222537500000001,QBP_DEFAULT_RESOURCE
278,Activity E,cross_trained_employee-000001,2025-02-05 17:38:44.659,2025-02-05 23:15:57.641,Variant 3,3,Activity_0fxu22k,Process_1fs5yg9,84.30409166666666,QBP_DEFAULT_RESOURCE
278,Activity F,cross_trained_employee-000006,2025-02-05 17:38:44.659,2025-02-05 22:10:51.355,Variant 3,3,Activity_1i0xxsy,Process_1fs5yg9,68.0279,QBP_DEFAULT_RESOURCE
278,Activity I,cross_trained_employee-000004,2025-02-05 23:15:57.641,2025-02-06 03:50:38.236,Variant 3,3,Activity_1kt83un,Process_1fs5yg9,68.41914583333333,QBP_DEFAULT_RESOURCE
278,Activity J,cross_trained_employee-000001,2025-02-06 03:50:38.236,2025-02-06 06:51:14.258,Variant 3,3,Activity_0k8rmwo,Process_1fs5yg9,45.15009166666667,QBP_DEFAULT_RESOURCE
